EpochSecTime,JD0,JD1,PosX,PosY,PosZ,VelX,VelY,VelZ,OrbEl_SMA,OrbEl_Eccentricity,OrbEl_Inclination,OrbEl_RAAN,OrbEl_ArgOfPerigee,OrbEl_MeanAnomaly,OrbEl_TrueAnomaly,Access,Azimuth,Elevation,Latitude(deg),Longitude(deg),
66360,2453373.50000,11961.00000,-6706.23434,1425.77283,1273.56182,-2.04266,-4.46144,-5.75453,6977.24070,0.00057,0.89878,6.22202,2.61068,0.29503,0.29536,0,223.6,-4.2,10.6,15.5,
66380,2453373.50000,11981.00000,-6745.50606,1336.21541,1158.17981,-1.88435,-4.49395,-5.78322,6977.34691,0.00058,0.89879,6.22202,2.66268,0.26476,0.26506,0,221.2,-4.5,9.6,16.2,
66400,2453373.50000,12001.00000,-6781.60259,1246.02904,1042.25118,-1.72516,-4.52434,-5.80919,6977.44294,0.00059,0.89879,6.22202,2.71382,0.23534,0.23561,0,219.0,-4.9,8.6,16.9,
66420,2453373.50000,12021.00000,-6814.50687,1155.25619,925.83062,-1.56514,-4.55259,-5.83241,6977.52862,0.00059,0.89880,6.22202,2.76420,0.20667,0.20691,0,216.7,-5.3,7.6,17.6,
66440,2453373.50000,12041.00000,-6844.20335,1063.93955,808.97309,-1.40439,-4.57871,-5.85288,6977.60382,0.00060,0.89880,6.22201,2.81393,0.17867,0.17888,0,214.6,-5.7,6.7,18.3,
66460,2453373.50000,12061.00000,-6870.67798,972.12211,691.73373,-1.24297,-4.60267,-5.87059,6977.66847,0.00060,0.89881,6.22201,2.86308,0.15124,0.15142,0,212.5,-6.1,5.7,19.0,
66480,2453373.50000,12081.00000,-6893.91824,879.84708,574.16789,-1.08096,-4.62447,-5.88553,6977.72253,0.00061,0.89881,6.22201,2.91174,0.12430,0.12445,0,210.4,-6.6,4.7,19.7,
66500,2453373.50000,12101.00000,-6913.91316,787.15790,456.33104,-0.91845,-4.64409,-5.89769,6977.76603,0.00061,0.89881,6.22201,2.96000,0.09776,0.09788,0,208.5,-7.0,3.7,20.4,
66520,2453373.50000,12121.00000,-6930.65330,694.09819,338.27882,-0.75550,-4.66152,-5.90707,6977.79900,0.00061,0.89881,6.22201,3.00794,0.07154,0.07162,0,206.6,-7.5,2.8,21.1,
66540,2453373.50000,12141.00000,-6944.13074,600.71175,220.06693,-0.59219,-4.67676,-5.91366,6977.82150,0.00061,0.89882,6.22201,3.05566,0.04554,0.04560,0,204.7,-8.0,1.8,21.8,
66560,2453373.50000,12161.00000,-6954.33912,507.04255,101.75119,-0.42861,-4.68979,-5.91745,6977.83356,0.00062,0.89882,6.22201,3.10323,0.01969,0.01972,0,202.9,-8.6,0.8,22.5,
66580,2453373.50000,12181.00000,-6961.27364,413.13468,-16.61257,-0.26482,-4.70062,-5.91846,6977.83521,0.00062,0.89882,6.22201,3.15074,6.27709,6.27708,0,201.2,-9.1,-0.2,23.1,
66600,2453373.50000,12201.00000,-6964.93102,319.03233,-134.96848,-0.10091,-4.70924,-5.91667,6977.82643,0.00061,0.89882,6.22201,3.19828,6.25127,6.25123,0,199.6,-9.6,-1.1,23.8,
66620,2453373.50000,12221.00000,-6965.30955,224.77982,-253.26067,0.06305,-4.71564,-5.91209,6977.80719,0.00061,0.89882,6.22201,3.24595,6.22533,6.22525,0,198.0,-10.2,-2.1,24.5,
66640,2453373.50000,12241.00000,-6962.40907,130.42151,-371.43332,0.22698,-4.71982,-5.90471,6977.77742,0.00061,0.89881,6.22201,3.29381,6.19918,6.19908,0,196.5,-10.7,-3.1,25.2,
66660,2453373.50000,12261.00000,-6956.23097,36.00183,-489.43063,0.39080,-4.72178,-5.89455,6977.73707,0.00061,0.89881,6.22201,3.34197,6.17274,6.17261,0,195.0,-11.3,-4.1,25.9,
66680,2453373.50000,12281.00000,-6946.77817,-58.43479,-607.19692,0.55444,-4.72151,-5.88161,6977.68609,0.00060,0.89881,6.22201,3.39051,6.14593,6.14576,0,193.6,-11.9,-5.1,26.6,
66700,2453373.50000,12301.00000,-6934.05518,-152.84388,-724.67661,0.71781,-4.71903,-5.86589,6977.62449,0.00060,0.89881,6.22201,3.43950,6.11865,6.11846,0,192.2,-12.4,-6.0,27.3,
66720,2453373.50000,12321.00000,-6918.06804,-247.18100,-841.81425,0.88084,-4.71432,-5.84741,6977.55234,0.00059,0.89880,6.22201,3.48905,6.09083,6.09060,0,190.9,-13.0,-7.0,28.0,
66740,2453373.50000,12341.00000,-6898.82432,-341.40174,-958.55455,1.04345,-4.70739,-5.82616,6977.46974,0.00059,0.89880,6.22201,3.53923,6.06237,6.06211,0,189.6,-13.6,-8.0,28.7,
66760,2453373.50000,12361.00000,-6876.33315,-435.46174,-1074.84242,1.20557,-4.69824,-5.80217,6977.37683,0.00058,0.89879,6.22201,3.59014,6.03318,6.03289,0,188.3,-14.2,-8.9,29.4,
66780,2453373.50000,12381.00000,-6850.60520,-529.31674,-1190.62299,1.36712,-4.68689,-5.77543,6977.27377,0.00058,0.89879,6.22201,3.64187,6.00317,6.00285,0,187.1,-14.8,-9.9,30.1,
66800,2453373.50000,12401.00000,-6821.65266,-622.92255,-1305.84162,1.52802,-4.67333,-5.74598,6977.16077,0.00057,0.89878,6.22200,3.69453,5.97223,5.97188,0,186.0,-15.4,-10.9,30.8,
66820,2453373.50000,12421.00000,-6789.48927,-716.23514,-1420.44396,1.68819,-4.65757,-5.71381,6977.03809,0.00056,0.89877,6.22200,3.74821,5.94027,5.93989,0,184.8,-16.0,-11.9,31.6,
66840,2453373.50000,12441.00000,-6754.13025,-809.21058,-1534.37594,1.84757,-4.63961,-5.67894,6976.90604,0.00055,0.89877,6.22200,3.80302,5.90718,5.90678,0,183.7,-16.6,-12.8,32.3,
66860,2453373.50000,12461.00000,-6715.59236,-901.80512,-1647.58381,2.00607,-4.61948,-5.64140,6976.76493,0.00054,0.89876,6.22200,3.85907,5.87285,5.87242,0,182.7,-17.2,-13.8,33.0,
66880,2453373.50000,12481.00000,-6673.89386,-993.97521,-1760.01418,2.16362,-4.59717,-5.60120,6976.61511,0.00053,0.89875,6.22199,3.91647,5.83716,5.83670,0,181.7,-17.8,-14.7,33.8,
66900,2453373.50000,12501.00000,-6629.05449,-1085.67747,-1871.61403,2.32014,-4.57270,-5.55835,6976.45686,0.00052,0.89874,6.22199,3.97537,5.79999,5.79950,0,180.7,-18.3,-15.7,34.5,
66920,2453373.50000,12521.00000,-6581.09549,-1176.86879,-1982.33074,2.47557,-4.54608,-5.51288,6976.29048,0.00051,0.89873,6.22198,4.03588,5.76120,5.76069,0,179.7,-18.9,-16.6,35.3,
66940,2453373.50000,12541.00000,-6530.03956,-1267.50626,-2092.11209,2.62982,-4.51732,-5.46482,6976.11632,0.00050,0.89872,6.22198,4.09812,5.72066,5.72013,0,178.8,-19.5,-17.6,36.0,
66960,2453373.50000,12561.00000,-6475.91085,-1357.54726,-2200.90634,2.78283,-4.48643,-5.41418,6975.93471,0.00049,0.89871,6.22197,4.16223,5.67827,5.67771,0,177.8,-20.1,-18.5,36.8,
66980,2453373.50000,12581.00000,-6418.73499,-1446.94946,-2308.66220,2.93453,-4.45344,-5.36098,6975.74603,0.00048,0.89870,6.22197,4.22832,5.63390,5.63332,0,176.9,-20.7,-19.5,37.6,
67000,2453373.50000,12601.00000,-6358.53902,-1535.67082,-2415.32890,3.08483,-4.41835,-5.30527,6975.55065,0.00047,0.89869,6.22196,4.29649,5.58745,5.58684,0,176.1,-21.3,-20.4,38.4,
67020,2453373.50000,12621.00000,-6295.35142,-1623.66964,-2520.85615,3.23368,-4.38119,-5.24705,6975.34891,0.00046,0.89868,6.22195,4.36685,5.53880,5.53818,0,175.2,-21.9,-21.3,39.2,
67040,2453373.50000,12641.00000,-6229.20206,-1710.90456,-2625.19424,3.38100,-4.34196,-5.18635,6975.14114,0.00045,0.89867,6.22195,4.43948,5.48789,5.48724,0,174.4,-22.5,-22.3,40.0,
67060,2453373.50000,12661.00000,-6160.12223,-1797.33458,-2728.29402,3.52671,-4.30070,-5.12322,6974.92767,0.00044,0.89866,6.22194,4.51443,5.43465,5.43398,0,173.6,-23.1,-23.2,40.8,
67080,2453373.50000,12681.00000,-6088.14458,-1882.91909,-2830.10693,3.67077,-4.25742,-5.05767,6974.70888,0.00044,0.89864,6.22193,4.59172,5.37907,5.37839,0,172.8,-23.7,-24.1,41.6,
67100,2453373.50000,12701.00000,-6013.30312,-1967.61788,-2930.58500,3.81308,-4.21213,-4.98974,6974.48514,0.00043,0.89863,6.22192,4.67130,5.32121,5.32051,0,172.0,-24.3,-25.0,42.5,
67120,2453373.50000,12721.00000,-5935.63323,-2051.39116,-3029.68093,3.95360,-4.16487,-4.91946,6974.25688,0.00042,0.89862,6.22191,4.75307,5.26115,5.26043,0,171.2,-24.9,-25.9,43.4,
67140,2453373.50000,12741.00000,-5855.17160,-2134.19960,-3127.34806,4.09225,-4.11565,-4.84687,6974.02454,0.00042,0.89861,6.22190,4.83686,5.19907,5.19833,0,170.5,-25.5,-26.8,44.2,
67160,2453373.50000,12761.00000,-5771.95623,-2216.00429,-3223.54043,4.22896,-4.06450,-4.77199,6973.78856,0.00041,0.89859,6.22188,4.92245,5.13519,5.13444,0,169.8,-26.1,-27.7,45.1,
67180,2453373.50000,12781.00000,-5686.02642,-2296.76683,-3318.21275,4.36368,-4.01144,-4.69487,6973.54937,0.00041,0.89858,6.22187,5.00954,5.06981,5.06905,0,169.0,-26.7,-28.6,46.0,
67200,2453373.50000,12801.00000,-5597.42274,-2376.44931,-3411.32049,4.49634,-3.95650,-4.61554,6973.30738,0.00040,0.89856,6.22186,5.09779,5.00327,5.00250,0,168.3,-27.3,-29.5,47.0,
67220,2453373.50000,12821.00000,-5506.18703,-2455.01431,-3502.81983,4.62687,-3.89970,-4.53404,6973.06301,0.00040,0.89855,6.22184,5.18679,4.93599,4.93520,0,167.6,-27.9,-30.3,47.9,
67240,2453373.50000,12841.00000,-5412.36234,-2532.42496,-3592.66774,4.75523,-3.84107,-4.45040,6972.81671,0.00040,0.89854,6.22183,5.27610,4.86838,4.86759,0,166.9,-28.4,-31.2,48.9,
67260,2453373.50000,12861.00000,-5315.99295,-2608.64495,-3680.82197,4.88133,-3.78063,-4.36467,6972.56892,0.00040,0.89852,6.22181,5.36527,4.80092,4.80012,0,166.2,-29.0,-32.0,49.8,
67280,2453373.50000,12881.00000,-5217.12432,-2683.63851,-3767.24106,5.00514,-3.71843,-4.27690,6972.32007,0.00041,0.89851,6.22179,5.45384,4.73406,4.73324,0,165.6,-29.6,-32.9,50.8,
67300,2453373.50000,12901.00000,-5115.80308,-2757.37046,-3851.88437,5.12659,-3.65448,-4.18711,6972.07055,0.00041,0.89849,6.22178,5.54141,4.66819,4.66737,0,164.9,-30.2,-33.7,51.9,
67320,2453373.50000,12921.00000,-5012.07703,-2829.80622,-3934.71214,5.24561,-3.58881,-4.09535,6971.82075,0.00042,0.89848,6.22176,5.62761,4.60371,4.60288,0,164.3,-30.8,-34.5,52.9,
67340,2453373.50000,12941.00000,-4905.99506,-2900.91182,-4015.68541,5.36217,-3.52147,-4.00166,6971.57105,0.00042,0.89847,6.22174,5.71211,4.54091,4.54008,0,163.6,-31.4,-35.4,54.0,
67360,2453373.50000,12961.00000,-4797.60719,-2970.65392,-4094.76616,5.47619,-3.45247,-3.90610,6971.32189,0.00043,0.89845,6.22172,5.79465,4.48007,4.47923,0,163.0,-32.0,-36.2,55.1,
67380,2453373.50000,12981.00000,-4686.96450,-3038.99983,-4171.91722,5.58764,-3.38185,-3.80870,6971.07379,0.00044,0.89844,6.22170,5.87501,4.42141,4.42058,0,162.3,-32.5,-36.9,56.2,
67400,2453373.50000,13001.00000,-4574.11914,-3105.91751,-4247.10235,5.69645,-3.30965,-3.70952,6970.82729,0.00044,0.89842,6.22168,5.95301,4.36512,4.36428,0,161.7,-33.1,-37.7,57.3,
67420,2453373.50000,13021.00000,-4459.12428,-3171.37561,-4320.28625,5.80258,-3.23590,-3.60859,6970.58296,0.00045,0.89841,6.22165,6.02855,4.31128,4.31045,0,161.1,-33.7,-38.5,58.5,
67440,2453373.50000,13041.00000,-4342.03407,-3235.34346,-4391.43455,5.90598,-3.16063,-3.50596,6970.34131,0.00046,0.89840,6.22163,6.10157,4.25996,4.25913,0,160.5,-34.3,-39.2,59.6,
67460,2453373.50000,13061.00000,-4222.90367,-3297.79108,-4460.51386,6.00659,-3.08389,-3.40170,6970.10282,0.00047,0.89838,6.22161,6.17209,4.21115,4.21032,0,159.8,-34.8,-40.0,60.9,
67480,2453373.50000,13081.00000,-4101.78916,-3358.68923,-4527.49175,6.10438,-3.00569,-3.29583,6969.86796,0.00049,0.89837,6.22158,6.24014,4.16480,4.16397,0,159.2,-35.4,-40.7,62.1,
67500,2453373.50000,13101.00000,-3978.74757,-3418.00938,-4592.33678,6.19930,-2.92609,-3.18842,6969.63718,0.00050,0.89836,6.22156,0.02262,4.12083,4.12001,0,158.6,-36.0,-41.4,63.4,
67520,2453373.50000,13121.00000,-3853.83680,-3475.72376,-4655.01852,6.29129,-2.84512,-3.07951,6969.41091,0.00051,0.89834,6.22153,0.08599,4.07916,4.07834,0,158.0,-36.6,-42.1,64.7,
67540,2453373.50000,13141.00000,-3727.11563,-3531.80534,-4715.50758,6.38033,-2.76282,-2.96916,6969.18959,0.00052,0.89833,6.22150,0.14718,4.03967,4.03886,0,157.4,-37.1,-42.8,66.0,
67560,2453373.50000,13161.00000,-3598.64370,-3586.22786,-4773.77556,6.46636,-2.67922,-2.85741,6968.97361,0.00053,0.89832,6.22148,0.20631,4.00224,4.00144,0,156.8,-37.7,-43.4,67.4,
67580,2453373.50000,13181.00000,-3468.48142,-3638.96585,-4829.79515,6.54936,-2.59437,-2.74433,6968.76334,0.00054,0.89831,6.22145,0.26350,3.96675,3.96595,0,156.2,-38.3,-44.0,68.8,
67600,2453373.50000,13201.00000,-3336.69003,-3689.99460,-4883.54005,6.62927,-2.50831,-2.62995,6968.55914,0.00055,0.89830,6.22142,0.31888,3.93306,3.93228,0,155.6,-38.9,-44.7,70.2,
67620,2453373.50000,13221.00000,-3203.33149,-3739.29025,-4934.98508,6.70606,-2.42107,-2.51435,6968.36133,0.00056,0.89828,6.22139,0.37259,3.90105,3.90028,0,155.0,-39.4,-45.3,71.6,
67640,2453373.50000,13241.00000,-3068.46852,-3786.82970,-4984.10611,6.77971,-2.33269,-2.39756,6968.17025,0.00057,0.89827,6.22136,0.42474,3.87059,3.86983,0,154.4,-40.0,-45.8,73.1,
67660,2453373.50000,13261.00000,-2932.16451,-3832.59071,-5030.88009,6.85016,-2.24323,-2.27965,6967.98622,0.00058,0.89826,6.22133,0.47546,3.84157,3.84082,0,153.8,-40.5,-46.4,74.6,
67680,2453373.50000,13281.00000,-2794.48355,-3876.55187,-5075.28512,6.91740,-2.15271,-2.16068,6967.80956,0.00059,0.89825,6.22130,0.52485,3.81388,3.81314,0,153.2,-41.1,-46.9,76.2,
67700,2453373.50000,13301.00000,-2655.49033,-3918.69260,-5117.30035,6.98138,-2.06119,-2.04068,6967.64061,0.00060,0.89824,6.22127,0.57302,3.78740,3.78668,0,152.6,-41.7,-47.4,77.8,
67720,2453373.50000,13321.00000,-2515.25018,-3958.99317,-5156.90611,7.04208,-1.96871,-1.91974,6967.47967,0.00061,0.89824,6.22123,0.62006,3.76205,3.76135,0,152.0,-42.2,-47.9,79.4,
67740,2453373.50000,13341.00000,-2373.82900,-3997.43473,-5194.08382,7.09948,-1.87530,-1.79789,6967.32706,0.00061,0.89823,6.22120,0.66607,3.73774,3.73705,0,151.3,-42.8,-48.4,81.0,
67760,2453373.50000,13361.00000,-2231.29323,-4033.99929,-5228.81605,7.15354,-1.78101,-1.67520,6967.18306,0.00062,0.89822,6.22117,0.71113,3.71438,3.71371,0,150.7,-43.3,-48.8,82.7,
67780,2453373.50000,13381.00000,-2087.70982,-4068.66973,-5261.08653,7.20424,-1.68590,-1.55172,6967.04798,0.00063,0.89821,6.22113,0.75531,3.69189,3.69124,0,150.1,-43.9,-49.2,84.4,
67800,2453373.50000,13401.00000,-1943.14623,-4101.42983,-5290.88012,7.25155,-1.58999,-1.42752,6966.92209,0.00063,0.89820,6.22110,0.79868,3.67021,3.66957,0,149.5,-44.4,-49.6,86.1,
67820,2453373.50000,13421.00000,-1797.67036,-4132.26425,-5318.18287,7.29546,-1.49334,-1.30265,6966.80568,0.00064,0.89820,6.22106,0.84133,3.64926,3.64864,0,148.9,-45.0,-49.9,87.9,
67840,2453373.50000,13441.00000,-1651.35052,-4161.15857,-5342.98196,7.33595,-1.39598,-1.17716,6966.69898,0.00064,0.89819,6.22103,0.88330,3.62898,3.62838,0,148.2,-45.5,-50.2,89.7,
67860,2453373.50000,13461.00000,-1504.25544,-4188.09925,-5365.26577,7.37299,-1.29798,-1.05113,6966.60223,0.00064,0.89819,6.22099,0.92466,3.60931,3.60873,0,147.6,-46.1,-50.5,91.5,
67880,2453373.50000,13481.00000,-1356.45417,-4213.07367,-5385.02385,7.40656,-1.19937,-0.92460,6966.51562,0.00064,0.89818,6.22096,0.96547,3.59019,3.58963,0,147.0,-46.6,-50.8,93.3,
67900,2453373.50000,13501.00000,-1208.01612,-4236.07014,-5402.24694,7.43666,-1.10019,-0.79764,6966.43934,0.00064,0.89818,6.22092,1.00579,3.57157,3.57103,0,146.3,-47.2,-51.0,95.1,
67920,2453373.50000,13521.00000,-1059.01099,-4257.07788,-5416.92694,7.46327,-1.00050,-0.67030,6966.37355,0.00064,0.89817,6.22089,1.04566,3.55338,3.55287,0,145.7,-47.7,-51.2,97.0,
67940,2453373.50000,13541.00000,-909.50872,-4276.08704,-5429.05696,7.48637,-0.90034,-0.54265,6966.31840,0.00064,0.89817,6.22085,1.08515,3.53558,3.53509,0,145.0,-48.3,-51.3,98.9,
67960,2453373.50000,13561.00000,-759.57951,-4293.08871,-5438.63130,7.50596,-0.79976,-0.41475,6966.27402,0.00063,0.89817,6.22082,1.12430,3.51812,3.51765,0,144.4,-48.8,-51.5,100.8,
67980,2453373.50000,13581.00000,-609.29375,-4308.07491,-5445.64547,7.52203,-0.69880,-0.28664,6966.24052,0.00063,0.89817,6.22078,1.16317,3.50094,3.50050,0,143.7,-49.3,-51.6,102.7,
68000,2453373.50000,13601.00000,-458.72198,-4321.03860,-5450.09614,7.53456,-0.59752,-0.15841,6966.21798,0.00062,0.89817,6.22074,1.20181,3.48399,3.48357,0,143.0,-49.9,-51.6,104.6,
68020,2453373.50000,13621.00000,-307.93489,-4331.97368,-5451.98121,7.54356,-0.49595,-0.03009,6966.20648,0.00062,0.89817,6.22071,1.24027,3.46722,3.46683,0,142.3,-50.4,-51.6,106.5,
68040,2453373.50000,13641.00000,-157.00327,-4340.87501,-5451.29976,7.54901,-0.39415,0.09824,6966.20608,0.00061,0.89817,6.22067,1.27861,3.45058,3.45021,0,141.7,-50.9,-51.6,108.4,
68060,2453373.50000,13661.00000,-5.99797,-4347.73837,-5448.05210,7.55093,-0.29216,0.22652,6966.21680,0.00060,0.89817,6.22063,1.31687,3.43401,3.43366,0,141.0,-51.5,-51.6,110.3,
68080,2453373.50000,13681.00000,145.01012,-4352.56052,-5442.23970,7.54929,-0.19004,0.35470,6966.23867,0.00059,0.89817,6.22060,1.35513,3.41744,3.41712,0,140.2,-52.0,-51.5,112.2,
68100,2453373.50000,13701.00000,295.95010,-4355.33917,-5433.86525,7.54411,-0.08782,0.48271,6966.27167,0.00058,0.89817,6.22056,1.39343,3.40083,3.40053,0,139.5,-52.5,-51.4,114.1,
68120,2453373.50000,13721.00000,446.75110,-4356.07295,-5422.93264,7.53540,0.01444,0.61050,6966.31578,0.00057,0.89817,6.22052,1.43186,3.38409,3.38382,0,138.8,-53.0,-51.3,116.0,
68140,2453373.50000,13741.00000,597.34233,-4354.76148,-5409.44696,7.52314,0.11670,0.73801,6966.37093,0.00056,0.89818,6.22049,1.47048,3.36716,3.36691,0,138.0,-53.5,-51.1,117.9,
68160,2453373.50000,13761.00000,747.65308,-4351.40532,-5393.41448,7.50735,0.21890,0.86517,6966.43705,0.00054,0.89818,6.22045,1.50938,3.34995,3.34973,0,137.3,-54.0,-50.9,119.7,
68180,2453373.50000,13781.00000,897.61276,-4346.00598,-5374.84266,7.48803,0.32101,0.99193,6966.51401,0.00053,0.89818,6.22042,1.54866,3.33236,3.33216,0,136.5,-54.5,-50.6,121.6,
68200,2453373.50000,13801.00000,1047.15095,-4338.56593,-5353.74017,7.46520,0.42297,1.11823,6966.60169,0.00051,0.89819,6.22038,1.58843,3.31429,3.31411,0,135.7,-55.1,-50.4,123.4,
68220,2453373.50000,13821.00000,1196.19742,-4329.08858,-5330.11684,7.43886,0.52473,1.24401,6966.69992,0.00049,0.89819,6.22034,1.62882,3.29559,3.29544,0,134.9,-55.6,-50.0,125.2,
68240,2453373.50000,13841.00000,1344.68216,-4317.57831,-5303.98370,7.40903,0.62625,1.36920,6966.80851,0.00047,0.89820,6.22031,1.66999,3.27611,3.27598,0,134.1,-56.1,-49.7,126.9,
68260,2453373.50000,13861.00000,1492.53543,-4304.04043,-5275.35293,7.37572,0.72748,1.49376,6966.92724,0.00045,0.89821,6.22028,1.71213,3.25566,3.25556,0,133.3,-56.5,-49.4,128.7,
68280,2453373.50000,13881.00000,1639.68775,-4288.48121,-5244.23791,7.33894,0.82838,1.61762,6967.05586,0.00043,0.89822,6.22024,1.75547,3.23401,3.23393,0,132.5,-57.0,-49.0,130.4,
68300,2453373.50000,13901.00000,1786.06999,-4270.90785,-5210.65317,7.29871,0.92889,1.74072,6967.19410,0.00041,0.89822,6.22021,1.80032,3.21086,3.21080,0,131.6,-57.5,-48.5,132.1,
68320,2453373.50000,13921.00000,1931.61335,-4251.32850,-5174.61439,7.25505,1.02897,1.86301,6967.34167,0.00039,0.89823,6.22017,1.84703,3.18583,3.18580,0,130.7,-58.0,-48.1,133.7,
68340,2453373.50000,13941.00000,2076.24944,-4229.75226,-5136.13841,7.20799,1.12857,1.98443,6967.49827,0.00037,0.89824,6.22014,1.89611,3.15845,3.15844,0,129.9,-58.5,-47.6,135.4,
68360,2453373.50000,13961.00000,2219.91025,-4206.18915,-5095.24322,7.15753,1.22765,2.10493,6967.66360,0.00034,0.89825,6.22011,1.94817,3.12809,3.12810,0,128.9,-59.0,-47.1,137.0,
68380,2453373.50000,13981.00000,2362.52826,-4180.65011,-5051.94793,7.10371,1.32616,2.22443,6967.83734,0.00032,0.89826,6.22008,2.00405,3.09390,3.09393,0,128.0,-59.4,-46.6,138.5,
68400,2453373.50000,14001.00000,2504.03639,-4153.14703,-5006.27279,7.04655,1.42405,2.34290,6968.01919,0.00029,0.89827,6.22005,2.06491,3.05474,3.05479,0,127.1,-59.9,-46.1,140.0,
68420,2453373.50000,14021.00000,2644.36809,-4123.69271,-4958.23916,6.98607,1.52127,2.46027,6968.20883,0.00027,0.89828,6.22001,2.13233,3.00901,3.00909,0,126.1,-60.4,-45.5,141.5,
68440,2453373.50000,14041.00000,2783.45736,-4092.30085,-4907.86952,6.92231,1.61779,2.57649,6968.40596,0.00024,0.89829,6.21998,2.20856,2.95447,2.95456,0,125.1,-60.8,-44.9,143.0,
68460,2453373.50000,14061.00000,2921.23875,-4058.98609,-4855.18744,6.85529,1.71356,2.69151,6968.61020,0.00022,0.89830,6.21996,2.29689,2.88784,2.88795,0,124.1,-61.3,-44.3,144.4,
68480,2453373.50000,14081.00000,3057.64744,-4023.76393,-4800.21758,6.78504,1.80852,2.80526,6968.82115,0.00019,0.89831,6.21993,2.40216,2.80427,2.80439,0,123.1,-61.7,-43.7,145.9,
68500,2453373.50000,14101.00000,3192.61921,-3986.65081,-4742.98567,6.71160,1.90265,2.91770,6969.03832,0.00017,0.89833,6.21990,2.53158,2.69655,2.69669,0,122.0,-62.1,-43.0,147.2,
68520,2453373.50000,14121.00000,3326.09054,-3947.66402,-4683.51852,6.63500,1.99588,3.02878,6969.26126,0.00014,0.89834,6.21987,2.69555,2.55428,2.55444,0,120.9,-62.6,-42.4,148.6,
68540,2453373.50000,14141.00000,3457.99857,-3906.82175,-4621.84398,6.55528,2.08819,3.13843,6969.48952,0.00013,0.89835,6.21984,2.90730,2.36423,2.36440,0,119.8,-63.0,-41.7,149.9,
68560,2453373.50000,14161.00000,3588.28118,-3864.14307,-4557.99096,6.47247,2.17952,3.24662,6969.72271,0.00011,0.89837,6.21982,3.17728,2.11595,2.11614,0,118.6,-63.4,-41.0,151.2,
68580,2453373.50000,14181.00000,3716.87701,-3819.64789,-4491.98938,6.38661,2.26983,3.35328,6969.96043,0.00011,0.89838,6.21979,3.49714,1.81779,1.81799,0,117.5,-63.8,-40.3,152.4,
68600,2453373.50000,14201.00000,3843.72546,-3773.35699,-4423.87018,6.29774,2.35908,3.45837,6970.20223,0.00011,0.89839,6.21977,3.82674,1.50989,1.51011,0,116.3,-64.2,-39.6,153.6,
68620,2453373.50000,14221.00000,3968.76676,-3725.29199,-4353.66531,6.20590,2.44723,3.56184,6970.44768,0.00012,0.89841,6.21974,4.11794,1.24039,1.24062,0,115.0,-64.6,-38.8,154.8,
68640,2453373.50000,14241.00000,4091.94196,-3675.47535,-4281.40771,6.11114,2.53424,3.66364,6970.69631,0.00014,0.89842,6.21972,4.35056,1.02947,1.02971,0,113.8,-65.0,-38.0,156.0,
68660,2453373.50000,14261.00000,4213.19301,-3623.93036,-4207.13127,6.01349,2.62006,3.76372,6970.94763,0.00016,0.89843,6.21970,4.53036,0.87138,0.87163,0,112.5,-65.4,-37.3,157.2,
68680,2453373.50000,14281.00000,4332.46270,-3570.68110,-4130.87086,5.91301,2.70466,3.86203,6971.20118,0.00019,0.89845,6.21967,4.67067,0.75277,0.75303,0,111.2,-65.8,-36.5,158.3,
68700,2453373.50000,14301.00000,4449.69480,-3515.75249,-4052.66227,5.80974,2.78799,3.95853,6971.45647,0.00022,0.89846,6.21965,4.78316,0.66198,0.66225,0,109.8,-66.1,-35.7,159.4,
68720,2453373.50000,14321.00000,4564.83398,-3459.17022,-3972.54224,5.70373,2.87002,4.05316,6971.71298,0.00025,0.89848,6.21963,4.87616,0.59069,0.59096,0,108.4,-66.5,-34.9,160.5,
68740,2453373.50000,14341.00000,4677.82591,-3400.96077,-3890.54838,5.59502,2.95070,4.14590,6971.97019,0.00028,0.89849,6.21961,4.95530,0.53325,0.53354,0,107.0,-66.8,-34.1,161.5,
68760,2453373.50000,14361.00000,4788.61726,-3341.15138,-3806.71924,5.48368,3.03000,4.23669,6972.22755,0.00031,0.89851,6.21960,5.02435,0.48591,0.48620,0,105.5,-67.2,-33.2,162.5,
68780,2453373.50000,14381.00000,4897.15572,-3279.77006,-3721.09419,5.36974,3.10789,4.32548,6972.48452,0.00034,0.89852,6.21958,5.08591,0.44606,0.44636,0,104.1,-67.5,-32.4,163.5,
68800,2453373.50000,14401.00000,5003.39003,-3216.84556,-3633.71349,5.25327,3.18432,4.41224,6972.74062,0.00037,0.89854,6.21956,5.14176,0.41192,0.41221,0,102.5,-67.8,-31.6,164.5,
68820,2453373.50000,14421.00000,5107.27001,-3152.40736,-3544.61823,5.13432,3.25925,4.49693,6972.99535,0.00040,0.89855,6.21955,5.19320,0.38219,0.38249,0,101.0,-68.1,-30.7,165.5,
68840,2453373.50000,14441.00000,5208.74658,-3086.48567,-3453.85031,5.01294,3.33266,4.57950,6973.24822,0.00044,0.89856,6.21953,5.24116,0.35594,0.35624,0,99.4,-68.4,-29.8,166.5,
68860,2453373.50000,14461.00000,5307.77178,-3019.11138,-3361.45243,4.88919,3.40451,4.65992,6973.49870,0.00047,0.89858,6.21952,5.28633,0.33247,0.33277,0,97.7,-68.6,-29.0,167.4,
